# ----------------------------------------
# All Web Site Data
# User Explorer
# 20170101-20170228
# ----------------------------------------

Client ID,Sessions,Avg. Session Duration,Bounce Rate,Revenue,Transactions,Goal Conversion Rate
1187993049.1484131421,38,00:13:18,15.79%,US$0.00,0,0.00%
1251630906.1484195753,38,00:07:10,15.79%,US$0.00,0,0.00%
138438005.1485650842,38,00:09:40,21.05%,US$0.00,0,0.00%
151425885.1483591014,38,00:05:22,28.95%,US$0.00,0,0.00%
55345887.1483943756,38,00:07:48,5.26%,US$0.00,0,0.00%
856481018.1485727394,38,00:11:15,21.05%,US$0.00,0,0.00%
977899594.1475934494,38,00:02:33,13.16%,US$0.00,0,0.00%
1226284278.1484637108,37,00:03:42,8.11%,US$0.00,0,0.00%
1189581083.1484307383,36,00:10:48,13.89%,US$0.00,0,0.00%
1906398890.1479565300,36,00:02:21,25.00%,US$0.00,0,0.00%
999595828.1474522970,36,00:08:20,25.00%,US$0.00,0,0.00%
1363380657.1486333559,35,00:04:32,11.43%,US$0.00,0,0.00%
1441051571.1484200631,35,00:03:38,8.57%,US$0.00,0,0.00%
1751463642.1477703455,35,00:07:59,8.57%,US$0.00,0,0.00%
2059506302.1473608978,35,00:03:51,8.57%,US$0.00,0,0.00%
767404547.1481356257,35,00:04:43,5.71%,US$0.00,0,0.00%
1569703515.1486290009,34,00:09:50,26.47%,US$0.00,0,0.00%
696649974.1485526063,34,00:08:58,20.59%,US$0.00,0,0.00%
1726082511.1483162406,33,00:02:00,18.18%,US$0.00,0,0.00%
220294178.1486566761,33,00:04:38,15.15%,US$0.00,0,0.00%
258308618.1485020464,33,00:04:57,15.15%,US$0.00,0,0.00%
273450128.1484538839,33,00:09:50,9.09%,US$0.00,0,0.00%
849934934.1476327821,33,00:00:33,90.91%,US$0.00,0,0.00%
